0.00.278.567 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.279.132 W srv  llama_server: -----------------
0.00.279.140 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.279.141 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.279.141 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.279.141 W srv  llama_server: -----------------
0.00.280.550 I srv    load_model: loading model '/kaggle/input/datasets/devavratpatni/circuit-repro-gguf-qwen32/Qwen3-32B-Q4_K_S.gguf'
0.01.597.419 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
2.54.704.199 I cmn          init: llama threadpool init, n_threads = 2
2.55.103.718 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'false'
2.55.119.853 I srv  llama_server: model loaded
2.55.119.871 I srv  llama_server: listening on http://127.0.0.1:8080
2.55.119.871 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
2.55.119.872 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
2.56.760.295 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
81.43.120.960 I slot print_timing: id  0 | task 35912 | n_gen =   1873, tg =  11.21 t/s, tg_3s =  11.08 t/s
81.46.182.182 I slot print_timing: id  0 | task 35912 | n_gen =   1907, tg =  11.20 t/s, tg_3s =  11.11 t/s
81.49.245.446 I slot print_timing: id  0 | task 35912 | n_gen =   1941, tg =  11.20 t/s, tg_3s =  11.10 t/s
81.52.307.024 I slot print_timing: id  0 | task 35912 | n_gen =   1975, tg =  11.20 t/s, tg_3s =  11.11 t/s
81.55.377.790 I slot print_timing: id  0 | task 35912 | n_gen =   2009, tg =  11.20 t/s, tg_3s =  11.07 t/s
81.58.445.408 I slot print_timing: id  0 | task 35912 | n_gen =   2043, tg =  11.20 t/s, tg_3s =  11.08 t/s
82.01.499.534 I slot print_timing: id  0 | task 35912 | n_gen =   2077, tg =  11.20 t/s, tg_3s =  11.13 t/s
82.04.554.321 I slot print_timing: id  0 | task 35912 | n_gen =   2111, tg =  11.20 t/s, tg_3s =  11.13 t/s
82.07.619.874 I slot print_timing: id  0 | task 35912 | n_gen =   2145, tg =  11.19 t/s, tg_3s =  11.09 t/s
82.10.685.407 I slot print_timing: id  0 | task 35912 | n_gen =   2179, tg =  11.19 t/s, tg_3s =  11.09 t/s
82.13.740.464 I slot print_timing: id  0 | task 35912 | n_gen =   2213, tg =  11.19 t/s, tg_3s =  11.13 t/s
82.16.800.205 I slot print_timing: id  0 | task 35912 | n_gen =   2247, tg =  11.19 t/s, tg_3s =  11.11 t/s
82.19.867.112 I slot print_timing: id  0 | task 35912 | n_gen =   2281, tg =  11.19 t/s, tg_3s =  11.09 t/s
82.22.954.619 I slot print_timing: id  0 | task 35912 | n_gen =   2315, tg =  11.19 t/s, tg_3s =  11.01 t/s
82.25.958.582 I slot print_timing: id  0 | task 35912 | n_gen =   2348, tg =  11.18 t/s, tg_3s =  10.99 t/s
82.29.039.571 I slot print_timing: id  0 | task 35912 | n_gen =   2382, tg =  11.18 t/s, tg_3s =  11.04 t/s
82.32.128.150 I slot print_timing: id  0 | task 35912 | n_gen =   2416, tg =  11.18 t/s, tg_3s =  11.01 t/s
82.35.207.299 I slot print_timing: id  0 | task 35912 | n_gen =   2450, tg =  11.18 t/s, tg_3s =  11.04 t/s
82.38.291.362 I slot print_timing: id  0 | task 35912 | n_gen =   2484, tg =  11.17 t/s, tg_3s =  11.02 t/s
82.41.360.006 I slot print_timing: id  0 | task 35912 | n_gen =   2518, tg =  11.17 t/s, tg_3s =  11.08 t/s
82.44.432.418 I slot print_timing: id  0 | task 35912 | n_gen =   2552, tg =  11.17 t/s, tg_3s =  11.07 t/s
82.47.506.027 I slot print_timing: id  0 | task 35912 | n_gen =   2586, tg =  11.17 t/s, tg_3s =  11.06 t/s
82.50.598.559 I slot print_timing: id  0 | task 35912 | n_gen =   2620, tg =  11.17 t/s, tg_3s =  10.99 t/s
82.53.685.172 I slot print_timing: id  0 | task 35912 | n_gen =   2654, tg =  11.17 t/s, tg_3s =  11.02 t/s
82.56.697.428 I slot print_timing: id  0 | task 35912 | n_gen =   2687, tg =  11.16 t/s, tg_3s =  10.96 t/s
82.59.709.368 I slot print_timing: id  0 | task 35912 | n_gen =   2720, tg =  11.16 t/s, tg_3s =  10.96 t/s
83.02.716.672 I slot print_timing: id  0 | task 35912 | n_gen =   2753, tg =  11.16 t/s, tg_3s =  10.97 t/s
83.03.540.469 I slot print_timing: id  0 | task 35912 | prompt eval time =    3460.64 ms /  1192 tokens (    2.90 ms per token,   344.45 tokens per second)
83.03.540.484 I slot print_timing: id  0 | task 35912 |        eval time =  247460.97 ms /  2762 tokens (   89.63 ms per token,    11.16 tokens per second)
83.03.540.485 I slot print_timing: id  0 | task 35912 |       total time =  250921.61 ms /  3954 tokens
83.03.540.486 I slot print_timing: id  0 | task 35912 |    graphs reused =      38486
83.03.540.615 I slot      release: id  0 | task 35912 | stop processing: n_tokens = 4061, truncated = 0
84.41.419.541 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 7076013927
84.41.419.915 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1027.299 MiB)
84.42.470.851 I slot launch_slot_: id  0 | task 38675 | processing task, is_child = 0
84.54.594.048 I slot print_timing: id  0 | task 38675 | n_gen =    100, tg =  11.71 t/s, tg_3s =  11.83 t/s
84.57.602.631 I slot print_timing: id  0 | task 38675 | n_gen =    135, tg =  11.69 t/s, tg_3s =  11.63 t/s
85.00.612.424 I slot print_timing: id  0 | task 38675 | n_gen =    170, tg =  11.68 t/s, tg_3s =  11.63 t/s
85.03.631.148 I slot print_timing: id  0 | task 38675 | n_gen =    205, tg =  11.66 t/s, tg_3s =  11.59 t/s
85.06.656.379 I slot print_timing: id  0 | task 38675 | n_gen =    240, tg =  11.65 t/s, tg_3s =  11.57 t/s
85.09.704.064 I slot print_timing: id  0 | task 38675 | n_gen =    275, tg =  11.63 t/s, tg_3s =  11.48 t/s
85.12.755.477 I slot print_timing: id  0 | task 38675 | n_gen =    310, tg =  11.61 t/s, tg_3s =  11.47 t/s
85.15.815.112 I slot print_timing: id  0 | task 38675 | n_gen =    345, tg =  11.59 t/s, tg_3s =  11.44 t/s
85.18.818.875 I slot print_timing: id  0 | task 38675 | n_gen =    379, tg =  11.57 t/s, tg_3s =  11.32 t/s
85.21.836.486 I slot print_timing: id  0 | task 38675 | n_gen =    413, tg =  11.54 t/s, tg_3s =  11.27 t/s
85.24.864.684 I slot print_timing: id  0 | task 38675 | n_gen =    447, tg =  11.52 t/s, tg_3s =  11.23 t/s
85.27.903.461 I slot print_timing: id  0 | task 38675 | n_gen =    481, tg =  11.49 t/s, tg_3s =  11.19 t/s
85.30.950.858 I slot print_timing: id  0 | task 38675 | n_gen =    515, tg =  11.47 t/s, tg_3s =  11.16 t/s
85.34.008.877 I slot print_timing: id  0 | task 38675 | n_gen =    549, tg =  11.45 t/s, tg_3s =  11.12 t/s
85.37.073.874 I slot print_timing: id  0 | task 38675 | n_gen =    583, tg =  11.43 t/s, tg_3s =  11.09 t/s
85.40.149.457 I slot print_timing: id  0 | task 38675 | n_gen =    617, tg =  11.41 t/s, tg_3s =  11.05 t/s
85.43.206.352 I slot print_timing: id  0 | task 38675 | n_gen =    651, tg =  11.39 t/s, tg_3s =  11.12 t/s
85.46.268.739 I slot print_timing: id  0 | task 38675 | n_gen =    685, tg =  11.38 t/s, tg_3s =  11.10 t/s
85.49.331.562 I slot print_timing: id  0 | task 38675 | n_gen =    719, tg =  11.36 t/s, tg_3s =  11.10 t/s
85.52.397.269 I slot print_timing: id  0 | task 38675 | n_gen =    753, tg =  11.35 t/s, tg_3s =  11.09 t/s
85.55.453.544 I slot print_timing: id  0 | task 38675 | n_gen =    787, tg =  11.34 t/s, tg_3s =  11.12 t/s
85.58.495.255 I slot print_timing: id  0 | task 38675 | n_gen =    821, tg =  11.33 t/s, tg_3s =  11.18 t/s
86.01.511.560 I slot print_timing: id  0 | task 38675 | n_gen =    855, tg =  11.33 t/s, tg_3s =  11.27 t/s
86.04.535.559 I slot print_timing: id  0 | task 38675 | n_gen =    889, tg =  11.33 t/s, tg_3s =  11.24 t/s
86.07.551.630 I slot print_timing: id  0 | task 38675 | n_gen =    923, tg =  11.33 t/s, tg_3s =  11.27 t/s
86.10.565.848 I slot print_timing: id  0 | task 38675 | n_gen =    957, tg =  11.32 t/s, tg_3s =  11.28 t/s
86.13.577.261 I slot print_timing: id  0 | task 38675 | n_gen =    991, tg =  11.32 t/s, tg_3s =  11.29 t/s
86.16.580.004 I slot print_timing: id  0 | task 38675 | n_gen =   1025, tg =  11.32 t/s, tg_3s =  11.32 t/s
86.19.580.557 I slot print_timing: id  0 | task 38675 | n_gen =   1059, tg =  11.32 t/s, tg_3s =  11.33 t/s
86.22.587.201 I slot print_timing: id  0 | task 38675 | n_gen =   1093, tg =  11.32 t/s, tg_3s =  11.31 t/s
86.25.602.640 I slot print_timing: id  0 | task 38675 | n_gen =   1127, tg =  11.32 t/s, tg_3s =  11.28 t/s
86.28.616.756 I slot print_timing: id  0 | task 38675 | n_gen =   1161, tg =  11.32 t/s, tg_3s =  11.28 t/s
86.31.634.367 I slot print_timing: id  0 | task 38675 | n_gen =   1195, tg =  11.32 t/s, tg_3s =  11.27 t/s
86.34.655.033 I slot print_timing: id  0 | task 38675 | n_gen =   1229, tg =  11.32 t/s, tg_3s =  11.26 t/s
86.37.679.736 I slot print_timing: id  0 | task 38675 | n_gen =   1263, tg =  11.31 t/s, tg_3s =  11.24 t/s
86.40.709.922 I slot print_timing: id  0 | task 38675 | n_gen =   1297, tg =  11.31 t/s, tg_3s =  11.22 t/s
86.43.751.688 I slot print_timing: id  0 | task 38675 | n_gen =   1331, tg =  11.31 t/s, tg_3s =  11.18 t/s
86.46.795.428 I slot print_timing: id  0 | task 38675 | n_gen =   1365, tg =  11.30 t/s, tg_3s =  11.17 t/s
86.49.844.354 I slot print_timing: id  0 | task 38675 | n_gen =   1399, tg =  11.30 t/s, tg_3s =  11.15 t/s
86.52.901.200 I slot print_timing: id  0 | task 38675 | n_gen =   1433, tg =  11.30 t/s, tg_3s =  11.12 t/s
86.55.961.855 I slot print_timing: id  0 | task 38675 | n_gen =   1467, tg =  11.29 t/s, tg_3s =  11.11 t/s
86.59.027.509 I slot print_timing: id  0 | task 38675 | n_gen =   1501, tg =  11.29 t/s, tg_3s =  11.09 t/s
87.02.090.469 I slot print_timing: id  0 | task 38675 | n_gen =   1535, tg =  11.28 t/s, tg_3s =  11.10 t/s
87.05.151.740 I slot print_timing: id  0 | task 38675 | n_gen =   1569, tg =  11.28 t/s, tg_3s =  11.11 t/s
87.08.210.676 I slot print_timing: id  0 | task 38675 | n_gen =   1603, tg =  11.28 t/s, tg_3s =  11.11 t/s
87.11.285.364 I slot print_timing: id  0 | task 38675 | n_gen =   1637, tg =  11.27 t/s, tg_3s =  11.06 t/s
87.14.354.347 I slot print_timing: id  0 | task 38675 | n_gen =   1671, tg =  11.27 t/s, tg_3s =  11.08 t/s
87.17.412.413 I slot print_timing: id  0 | task 38675 | n_gen =   1705, tg =  11.26 t/s, tg_3s =  11.12 t/s
87.20.478.996 I slot print_timing: id  0 | task 38675 | n_gen =   1739, tg =  11.26 t/s, tg_3s =  11.09 t/s
87.23.535.568 I slot print_timing: id  0 | task 38675 | n_gen =   1773, tg =  11.26 t/s, tg_3s =  11.12 t/s
87.26.606.494 I slot print_timing: id  0 | task 38675 | n_gen =   1807, tg =  11.25 t/s, tg_3s =  11.07 t/s
87.29.670.389 I slot print_timing: id  0 | task 38675 | n_gen =   1841, tg =  11.25 t/s, tg_3s =  11.10 t/s
87.32.729.165 I slot print_timing: id  0 | task 38675 | n_gen =   1875, tg =  11.25 t/s, tg_3s =  11.12 t/s
87.35.811.726 I slot print_timing: id  0 | task 38675 | n_gen =   1909, tg =  11.25 t/s, tg_3s =  11.03 t/s
87.38.873.009 I slot print_timing: id  0 | task 38675 | n_gen =   1943, tg =  11.24 t/s, tg_3s =  11.11 t/s
87.41.930.955 I slot print_timing: id  0 | task 38675 | n_gen =   1977, tg =  11.24 t/s, tg_3s =  11.12 t/s
87.44.998.187 I slot print_timing: id  0 | task 38675 | n_gen =   2011, tg =  11.24 t/s, tg_3s =  11.08 t/s
87.48.072.155 I slot print_timing: id  0 | task 38675 | n_gen =   2045, tg =  11.23 t/s, tg_3s =  11.06 t/s
87.51.130.058 I slot print_timing: id  0 | task 38675 | n_gen =   2079, tg =  11.23 t/s, tg_3s =  11.12 t/s
87.54.184.909 I slot print_timing: id  0 | task 38675 | n_gen =   2113, tg =  11.23 t/s, tg_3s =  11.13 t/s
87.57.251.243 I slot print_timing: id  0 | task 38675 | n_gen =   2147, tg =  11.23 t/s, tg_3s =  11.09 t/s
88.00.310.495 I slot print_timing: id  0 | task 38675 | n_gen =   2181, tg =  11.23 t/s, tg_3s =  11.11 t/s
88.03.372.056 I slot print_timing: id  0 | task 38675 | n_gen =   2215, tg =  11.23 t/s, tg_3s =  11.11 t/s
88.06.433.739 I slot print_timing: id  0 | task 38675 | n_gen =   2249, tg =  11.22 t/s, tg_3s =  11.11 t/s
88.08.774.616 I slot print_timing: id  0 | task 38675 | prompt eval time =    3668.39 ms /  1339 tokens (    2.74 ms per token,   365.01 tokens per second)
88.08.774.667 I slot print_timing: id  0 | task 38675 |        eval time =  202635.28 ms /  2275 tokens (   89.11 ms per token,    11.22 tokens per second)
88.08.774.669 I slot print_timing: id  0 | task 38675 |       total time =  206303.67 ms /  3614 tokens
88.08.774.671 I slot print_timing: id  0 | task 38675 |    graphs reused =      40750
88.08.774.848 I slot      release: id  0 | task 38675 | stop processing: n_tokens = 3718, truncated = 0
89.46.527.890 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 7381248175
89.46.528.102 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1164.055 MiB)
89.47.493.910 I slot launch_slot_: id  0 | task 40951 | processing task, is_child = 0
89.59.670.072 I slot print_timing: id  0 | task 40951 | n_gen =    100, tg =  11.63 t/s, tg_3s =  11.75 t/s
90.02.710.481 I slot print_timing: id  0 | task 40951 | n_gen =    135, tg =  11.60 t/s, tg_3s =  11.51 t/s
90.05.752.553 I slot print_timing: id  0 | task 40951 | n_gen =    170, tg =  11.58 t/s, tg_3s =  11.51 t/s
90.08.795.442 I slot print_timing: id  0 | task 40951 | n_gen =    205, tg =  11.57 t/s, tg_3s =  11.50 t/s
90.11.843.417 I slot print_timing: id  0 | task 40951 | n_gen =    240, tg =  11.56 t/s, tg_3s =  11.48 t/s
90.14.887.920 I slot print_timing: id  0 | task 40951 | n_gen =    275, tg =  11.55 t/s, tg_3s =  11.50 t/s
90.17.943.580 I slot print_timing: id  0 | task 40951 | n_gen =    310, tg =  11.54 t/s, tg_3s =  11.45 t/s
90.20.954.146 I slot print_timing: id  0 | task 40951 | n_gen =    344, tg =  11.51 t/s, tg_3s =  11.29 t/s
90.23.979.507 I slot print_timing: id  0 | task 40951 | n_gen =    378, tg =  11.49 t/s, tg_3s =  11.24 t/s
90.27.030.639 I slot print_timing: id  0 | task 40951 | n_gen =    412, tg =  11.46 t/s, tg_3s =  11.14 t/s
90.30.099.996 I slot print_timing: id  0 | task 40951 | n_gen =    446, tg =  11.43 t/s, tg_3s =  11.08 t/s
90.33.166.530 I slot print_timing: id  0 | task 40951 | n_gen =    480, tg =  11.40 t/s, tg_3s =  11.09 t/s
90.36.230.027 I slot print_timing: id  0 | task 40951 | n_gen =    514, tg =  11.38 t/s, tg_3s =  11.10 t/s
90.39.311.293 I slot print_timing: id  0 | task 40951 | n_gen =    548, tg =  11.36 t/s, tg_3s =  11.03 t/s
90.42.320.463 I slot print_timing: id  0 | task 40951 | n_gen =    581, tg =  11.34 t/s, tg_3s =  10.97 t/s
90.45.338.378 I slot print_timing: id  0 | task 40951 | n_gen =    614, tg =  11.31 t/s, tg_3s =  10.93 t/s
90.48.413.220 I slot print_timing: id  0 | task 40951 | n_gen =    648, tg =  11.30 t/s, tg_3s =  11.06 t/s
90.51.479.305 I slot print_timing: id  0 | task 40951 | n_gen =    682, tg =  11.29 t/s, tg_3s =  11.09 t/s
90.54.548.018 I slot print_timing: id  0 | task 40951 | n_gen =    716, tg =  11.28 t/s, tg_3s =  11.08 t/s
90.57.597.563 I slot print_timing: id  0 | task 40951 | n_gen =    750, tg =  11.27 t/s, tg_3s =  11.15 t/s
91.00.633.926 I slot print_timing: id  0 | task 40951 | n_gen =    784, tg =  11.27 t/s, tg_3s =  11.20 t/s
91.03.656.115 I slot print_timing: id  0 | task 40951 | n_gen =    818, tg =  11.27 t/s, tg_3s =  11.25 t/s
91.06.668.607 I slot print_timing: id  0 | task 40951 | n_gen =    852, tg =  11.27 t/s, tg_3s =  11.29 t/s
91.09.686.838 I slot print_timing: id  0 | task 40951 | n_gen =    886, tg =  11.27 t/s, tg_3s =  11.26 t/s
91.12.701.527 I slot print_timing: id  0 | task 40951 | n_gen =    920, tg =  11.27 t/s, tg_3s =  11.28 t/s
91.15.716.137 I slot print_timing: id  0 | task 40951 | n_gen =    954, tg =  11.27 t/s, tg_3s =  11.28 t/s
91.18.726.135 I slot print_timing: id  0 | task 40951 | n_gen =    988, tg =  11.27 t/s, tg_3s =  11.30 t/s
91.21.736.551 I slot print_timing: id  0 | task 40951 | n_gen =   1022, tg =  11.27 t/s, tg_3s =  11.29 t/s
91.24.750.076 I slot print_timing: id  0 | task 40951 | n_gen =   1056, tg =  11.27 t/s, tg_3s =  11.28 t/s
91.27.769.798 I slot print_timing: id  0 | task 40951 | n_gen =   1090, tg =  11.27 t/s, tg_3s =  11.26 t/s
91.30.801.944 I slot print_timing: id  0 | task 40951 | n_gen =   1124, tg =  11.27 t/s, tg_3s =  11.21 t/s
91.33.841.900 I slot print_timing: id  0 | task 40951 | n_gen =   1158, tg =  11.27 t/s, tg_3s =  11.18 t/s
91.36.875.922 I slot print_timing: id  0 | task 40951 | n_gen =   1192, tg =  11.27 t/s, tg_3s =  11.21 t/s
91.39.921.407 I slot print_timing: id  0 | task 40951 | n_gen =   1226, tg =  11.26 t/s, tg_3s =  11.16 t/s
91.42.975.119 I slot print_timing: id  0 | task 40951 | n_gen =   1260, tg =  11.26 t/s, tg_3s =  11.13 t/s
91.46.034.402 I slot print_timing: id  0 | task 40951 | n_gen =   1294, tg =  11.26 t/s, tg_3s =  11.11 t/s
91.49.107.261 I slot print_timing: id  0 | task 40951 | n_gen =   1328, tg =  11.25 t/s, tg_3s =  11.06 t/s
91.52.180.749 I slot print_timing: id  0 | task 40951 | n_gen =   1362, tg =  11.25 t/s, tg_3s =  11.06 t/s
91.55.253.291 I slot print_timing: id  0 | task 40951 | n_gen =   1396, tg =  11.24 t/s, tg_3s =  11.07 t/s
91.58.315.311 I slot print_timing: id  0 | task 40951 | n_gen =   1430, tg =  11.24 t/s, tg_3s =  11.10 t/s
92.01.326.363 I slot print_timing: id  0 | task 40951 | n_gen =   1463, tg =  11.23 t/s, tg_3s =  10.96 t/s
92.04.407.439 I slot print_timing: id  0 | task 40951 | n_gen =   1497, tg =  11.23 t/s, tg_3s =  11.04 t/s
92.07.493.225 I slot print_timing: id  0 | task 40951 | n_gen =   1531, tg =  11.22 t/s, tg_3s =  11.02 t/s
92.10.554.128 I slot print_timing: id  0 | task 40951 | n_gen =   1565, tg =  11.22 t/s, tg_3s =  11.11 t/s
92.13.629.870 I slot print_timing: id  0 | task 40951 | n_gen =   1599, tg =  11.22 t/s, tg_3s =  11.05 t/s
92.16.710.153 I slot print_timing: id  0 | task 40951 | n_gen =   1633, tg =  11.21 t/s, tg_3s =  11.04 t/s
92.19.768.809 I slot print_timing: id  0 | task 40951 | n_gen =   1667, tg =  11.21 t/s, tg_3s =  11.12 t/s
92.22.839.051 I slot print_timing: id  0 | task 40951 | n_gen =   1701, tg =  11.21 t/s, tg_3s =  11.07 t/s
92.25.895.591 I slot print_timing: id  0 | task 40951 | n_gen =   1735, tg =  11.21 t/s, tg_3s =  11.12 t/s
92.28.954.262 I slot print_timing: id  0 | task 40951 | n_gen =   1769, tg =  11.20 t/s, tg_3s =  11.12 t/s
92.32.011.644 I slot print_timing: id  0 | task 40951 | n_gen =   1803, tg =  11.20 t/s, tg_3s =  11.12 t/s
92.35.075.446 I slot print_timing: id  0 | task 40951 | n_gen =   1837, tg =  11.20 t/s, tg_3s =  11.10 t/s
92.38.140.273 I slot print_timing: id  0 | task 40951 | n_gen =   1871, tg =  11.20 t/s, tg_3s =  11.09 t/s
92.41.209.305 I slot print_timing: id  0 | task 40951 | n_gen =   1905, tg =  11.20 t/s, tg_3s =  11.08 t/s
92.44.269.186 I slot print_timing: id  0 | task 40951 | n_gen =   1939, tg =  11.20 t/s, tg_3s =  11.11 t/s
92.47.323.017 I slot print_timing: id  0 | task 40951 | n_gen =   1973, tg =  11.19 t/s, tg_3s =  11.13 t/s
92.50.398.201 I slot print_timing: id  0 | task 40951 | n_gen =   2007, tg =  11.19 t/s, tg_3s =  11.06 t/s
92.53.462.251 I slot print_timing: id  0 | task 40951 | n_gen =   2041, tg =  11.19 t/s, tg_3s =  11.10 t/s
92.56.532.178 I slot print_timing: id  0 | task 40951 | n_gen =   2075, tg =  11.19 t/s, tg_3s =  11.08 t/s
92.58.341.817 I slot print_timing: id  0 | task 40951 | prompt eval time =    3665.99 ms /  1344 tokens (    2.73 ms per token,   366.61 tokens per second)
92.58.341.867 I slot print_timing: id  0 | task 40951 |        eval time =  187181.88 ms /  2095 tokens (   89.39 ms per token,    11.19 tokens per second)
92.58.341.870 I slot print_timing: id  0 | task 40951 |       total time =  190847.87 ms /  3439 tokens
92.58.341.871 I slot print_timing: id  0 | task 40951 |    graphs reused =      42835
92.58.342.039 I slot      release: id  0 | task 40951 | stop processing: n_tokens = 3546, truncated = 0
94.50.755.556 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 7670815355
94.51.602.279 I slot launch_slot_: id  0 | task 43047 | processing task, is_child = 0
95.03.898.142 I slot print_timing: id  0 | task 43047 | n_gen =    100, tg =  11.56 t/s, tg_3s =  11.68 t/s
95.06.947.480 I slot print_timing: id  0 | task 43047 | n_gen =    135, tg =  11.54 t/s, tg_3s =  11.48 t/s
95.10.000.499 I slot print_timing: id  0 | task 43047 | n_gen =    170, tg =  11.52 t/s, tg_3s =  11.46 t/s
95.13.071.866 I slot print_timing: id  0 | task 43047 | n_gen =    205, tg =  11.50 t/s, tg_3s =  11.40 t/s
95.16.152.328 I slot print_timing: id  0 | task 43047 | n_gen =    240, tg =  11.48 t/s, tg_3s =  11.36 t/s
95.19.184.440 I slot print_timing: id  0 | task 43047 | n_gen =    274, tg =  11.45 t/s, tg_3s =  11.21 t/s
95.22.212.307 I slot print_timing: id  0 | task 43047 | n_gen =    308, tg =  11.42 t/s, tg_3s =  11.23 t/s
95.25.252.047 I slot print_timing: id  0 | task 43047 | n_gen =    342, tg =  11.40 t/s, tg_3s =  11.19 t/s
95.28.324.748 I slot print_timing: id  0 | task 43047 | n_gen =    376, tg =  11.37 t/s, tg_3s =  11.07 t/s
95.31.328.751 I slot print_timing: id  0 | task 43047 | n_gen =    409, tg =  11.34 t/s, tg_3s =  10.99 t/s
95.34.357.472 I slot print_timing: id  0 | task 43047 | n_gen =    442, tg =  11.30 t/s, tg_3s =  10.90 t/s
95.37.388.130 I slot print_timing: id  0 | task 43047 | n_gen =    475, tg =  11.27 t/s, tg_3s =  10.89 t/s
95.40.426.495 I slot print_timing: id  0 | task 43047 | n_gen =    508, tg =  11.24 t/s, tg_3s =  10.86 t/s
95.43.436.937 I slot print_timing: id  0 | task 43047 | n_gen =    541, tg =  11.23 t/s, tg_3s =  10.96 t/s
95.46.526.545 I slot print_timing: id  0 | task 43047 | n_gen =    575, tg =  11.21 t/s, tg_3s =  11.00 t/s
95.49.527.091 I slot print_timing: id  0 | task 43047 | n_gen =    608, tg =  11.20 t/s, tg_3s =  11.00 t/s
95.52.592.673 I slot print_timing: id  0 | task 43047 | n_gen =    642, tg =  11.19 t/s, tg_3s =  11.09 t/s
95.55.654.676 I slot print_timing: id  0 | task 43047 | n_gen =    676, tg =  11.19 t/s, tg_3s =  11.10 t/s
95.58.720.562 I slot print_timing: id  0 | task 43047 | n_gen =    710, tg =  11.19 t/s, tg_3s =  11.09 t/s
96.01.773.248 I slot print_timing: id  0 | task 43047 | n_gen =    744, tg =  11.18 t/s, tg_3s =  11.14 t/s
96.04.801.473 I slot print_timing: id  0 | task 43047 | n_gen =    778, tg =  11.19 t/s, tg_3s =  11.23 t/s
96.07.825.524 I slot print_timing: id  0 | task 43047 | n_gen =    812, tg =  11.19 t/s, tg_3s =  11.24 t/s
96.10.847.182 I slot print_timing: id  0 | task 43047 | n_gen =    846, tg =  11.19 t/s, tg_3s =  11.25 t/s
96.13.879.001 I slot print_timing: id  0 | task 43047 | n_gen =    880, tg =  11.19 t/s, tg_3s =  11.21 t/s
96.16.914.146 I slot print_timing: id  0 | task 43047 | n_gen =    914, tg =  11.19 t/s, tg_3s =  11.20 t/s
96.19.956.318 I slot print_timing: id  0 | task 43047 | n_gen =    948, tg =  11.19 t/s, tg_3s =  11.18 t/s
96.23.001.992 I slot print_timing: id  0 | task 43047 | n_gen =    982, tg =  11.19 t/s, tg_3s =  11.16 t/s
96.26.056.668 I slot print_timing: id  0 | task 43047 | n_gen =   1016, tg =  11.19 t/s, tg_3s =  11.13 t/s
96.29.133.493 I slot print_timing: id  0 | task 43047 | n_gen =   1050, tg =  11.18 t/s, tg_3s =  11.05 t/s
96.32.212.752 I slot print_timing: id  0 | task 43047 | n_gen =   1084, tg =  11.18 t/s, tg_3s =  11.04 t/s
96.35.233.721 I slot print_timing: id  0 | task 43047 | n_gen =   1117, tg =  11.17 t/s, tg_3s =  10.92 t/s
96.38.269.359 I slot print_timing: id  0 | task 43047 | n_gen =   1150, tg =  11.16 t/s, tg_3s =  10.87 t/s
96.41.306.375 I slot print_timing: id  0 | task 43047 | n_gen =   1183, tg =  11.15 t/s, tg_3s =  10.87 t/s
96.44.350.434 I slot print_timing: id  0 | task 43047 | n_gen =   1216, tg =  11.15 t/s, tg_3s =  10.84 t/s
96.47.378.782 I slot print_timing: id  0 | task 43047 | n_gen =   1249, tg =  11.14 t/s, tg_3s =  10.90 t/s
96.50.417.469 I slot print_timing: id  0 | task 43047 | n_gen =   1282, tg =  11.13 t/s, tg_3s =  10.86 t/s
96.53.455.505 I slot print_timing: id  0 | task 43047 | n_gen =   1315, tg =  11.12 t/s, tg_3s =  10.86 t/s
96.56.482.619 I slot print_timing: id  0 | task 43047 | n_gen =   1348, tg =  11.12 t/s, tg_3s =  10.90 t/s
96.59.499.275 I slot print_timing: id  0 | task 43047 | n_gen =   1381, tg =  11.11 t/s, tg_3s =  10.94 t/s
97.02.521.330 I slot print_timing: id  0 | task 43047 | n_gen =   1414, tg =  11.11 t/s, tg_3s =  10.92 t/s
97.05.525.342 I slot print_timing: id  0 | task 43047 | n_gen =   1447, tg =  11.11 t/s, tg_3s =  10.99 t/s
97.08.540.516 I slot print_timing: id  0 | task 43047 | n_gen =   1480, tg =  11.10 t/s, tg_3s =  10.94 t/s
97.11.552.414 I slot print_timing: id  0 | task 43047 | n_gen =   1513, tg =  11.10 t/s, tg_3s =  10.96 t/s
97.14.559.972 I slot print_timing: id  0 | task 43047 | n_gen =   1546, tg =  11.10 t/s, tg_3s =  10.97 t/s
