0.00.279.622 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.280.086 W srv  llama_server: -----------------
0.00.280.093 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.280.093 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.280.093 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.280.094 W srv  llama_server: -----------------
0.00.281.452 I srv    load_model: loading model '/kaggle/input/datasets/devavratpatni/circuit-repro-gguf-qwen32/Qwen3-32B-Q4_K_S.gguf'
0.01.376.641 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
1.35.678.177 I cmn          init: llama threadpool init, n_threads = 2
1.36.086.766 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'false'
1.36.102.687 I srv  llama_server: model loaded
1.36.102.701 I srv  llama_server: listening on http://127.0.0.1:8080
1.36.102.701 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
1.36.102.702 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
1.38.726.501 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
101.22.984.309 I slot print_timing: id  0 | task 51936 | n_gen =   1375, tg =  11.62 t/s, tg_3s =  11.51 t/s
101.26.026.484 I slot print_timing: id  0 | task 51936 | n_gen =   1410, tg =  11.61 t/s, tg_3s =  11.50 t/s
101.29.065.685 I slot print_timing: id  0 | task 51936 | n_gen =   1445, tg =  11.61 t/s, tg_3s =  11.52 t/s
101.32.104.286 I slot print_timing: id  0 | task 51936 | n_gen =   1480, tg =  11.61 t/s, tg_3s =  11.52 t/s
101.35.145.591 I slot print_timing: id  0 | task 51936 | n_gen =   1515, tg =  11.61 t/s, tg_3s =  11.51 t/s
101.38.184.128 I slot print_timing: id  0 | task 51936 | n_gen =   1550, tg =  11.60 t/s, tg_3s =  11.52 t/s
101.41.227.784 I slot print_timing: id  0 | task 51936 | n_gen =   1585, tg =  11.60 t/s, tg_3s =  11.50 t/s
101.44.265.528 I slot print_timing: id  0 | task 51936 | n_gen =   1620, tg =  11.60 t/s, tg_3s =  11.52 t/s
101.47.302.825 I slot print_timing: id  0 | task 51936 | n_gen =   1655, tg =  11.60 t/s, tg_3s =  11.52 t/s
101.50.342.671 I slot print_timing: id  0 | task 51936 | n_gen =   1690, tg =  11.60 t/s, tg_3s =  11.51 t/s
101.53.383.917 I slot print_timing: id  0 | task 51936 | n_gen =   1725, tg =  11.59 t/s, tg_3s =  11.51 t/s
101.56.423.640 I slot print_timing: id  0 | task 51936 | n_gen =   1760, tg =  11.59 t/s, tg_3s =  11.51 t/s
101.59.462.177 I slot print_timing: id  0 | task 51936 | n_gen =   1795, tg =  11.59 t/s, tg_3s =  11.52 t/s
102.02.486.605 I slot print_timing: id  0 | task 51936 | n_gen =   1830, tg =  11.59 t/s, tg_3s =  11.57 t/s
102.05.527.626 I slot print_timing: id  0 | task 51936 | n_gen =   1865, tg =  11.59 t/s, tg_3s =  11.51 t/s
102.05.613.989 I slot print_timing: id  0 | task 51936 | prompt eval time =    3780.72 ms /  1383 tokens (    2.73 ms per token,   365.80 tokens per second)
102.05.614.000 I slot print_timing: id  0 | task 51936 |        eval time =  160923.34 ms /  1866 tokens (   86.29 ms per token,    11.59 tokens per second)
102.05.614.002 I slot print_timing: id  0 | task 51936 |       total time =  164704.06 ms /  3249 tokens
102.05.614.003 I slot print_timing: id  0 | task 51936 |    graphs reused =      53542
102.05.614.112 I slot      release: id  0 | task 51936 | stop processing: n_tokens = 3356, truncated = 0
103.49.268.767 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 6940266909
103.49.268.953 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1171.055 MiB)
103.50.144.109 I slot launch_slot_: id  0 | task 53803 | processing task, is_child = 0
104.02.167.121 I slot print_timing: id  0 | task 53803 | n_gen =    100, tg =  11.71 t/s, tg_3s =  11.83 t/s
104.05.171.737 I slot print_timing: id  0 | task 53803 | n_gen =    135, tg =  11.69 t/s, tg_3s =  11.65 t/s
104.08.177.398 I slot print_timing: id  0 | task 53803 | n_gen =    170, tg =  11.68 t/s, tg_3s =  11.64 t/s
104.11.211.935 I slot print_timing: id  0 | task 53803 | n_gen =    205, tg =  11.66 t/s, tg_3s =  11.53 t/s
104.14.258.639 I slot print_timing: id  0 | task 53803 | n_gen =    240, tg =  11.63 t/s, tg_3s =  11.49 t/s
104.17.302.555 I slot print_timing: id  0 | task 53803 | n_gen =    275, tg =  11.62 t/s, tg_3s =  11.50 t/s
104.20.346.459 I slot print_timing: id  0 | task 53803 | n_gen =    310, tg =  11.60 t/s, tg_3s =  11.50 t/s
104.23.387.930 I slot print_timing: id  0 | task 53803 | n_gen =    345, tg =  11.59 t/s, tg_3s =  11.51 t/s
104.26.428.052 I slot print_timing: id  0 | task 53803 | n_gen =    380, tg =  11.59 t/s, tg_3s =  11.51 t/s
104.29.448.080 I slot print_timing: id  0 | task 53803 | n_gen =    415, tg =  11.59 t/s, tg_3s =  11.59 t/s
104.32.469.684 I slot print_timing: id  0 | task 53803 | n_gen =    450, tg =  11.59 t/s, tg_3s =  11.58 t/s
104.35.482.480 I slot print_timing: id  0 | task 53803 | n_gen =    485, tg =  11.59 t/s, tg_3s =  11.62 t/s
104.38.491.538 I slot print_timing: id  0 | task 53803 | n_gen =    520, tg =  11.59 t/s, tg_3s =  11.63 t/s
104.41.493.705 I slot print_timing: id  0 | task 53803 | n_gen =    555, tg =  11.59 t/s, tg_3s =  11.66 t/s
104.44.570.329 I slot print_timing: id  0 | task 53803 | n_gen =    591, tg =  11.60 t/s, tg_3s =  11.70 t/s
104.47.646.674 I slot print_timing: id  0 | task 53803 | n_gen =    627, tg =  11.61 t/s, tg_3s =  11.70 t/s
104.50.716.019 I slot print_timing: id  0 | task 53803 | n_gen =    663, tg =  11.61 t/s, tg_3s =  11.73 t/s
104.53.791.525 I slot print_timing: id  0 | task 53803 | n_gen =    699, tg =  11.62 t/s, tg_3s =  11.71 t/s
104.56.865.442 I slot print_timing: id  0 | task 53803 | n_gen =    735, tg =  11.62 t/s, tg_3s =  11.71 t/s
104.59.935.550 I slot print_timing: id  0 | task 53803 | n_gen =    771, tg =  11.63 t/s, tg_3s =  11.73 t/s
105.03.003.194 I slot print_timing: id  0 | task 53803 | n_gen =    807, tg =  11.63 t/s, tg_3s =  11.74 t/s
105.06.069.579 I slot print_timing: id  0 | task 53803 | n_gen =    843, tg =  11.64 t/s, tg_3s =  11.74 t/s
105.09.142.423 I slot print_timing: id  0 | task 53803 | n_gen =    879, tg =  11.64 t/s, tg_3s =  11.72 t/s
105.12.219.678 I slot print_timing: id  0 | task 53803 | n_gen =    915, tg =  11.64 t/s, tg_3s =  11.70 t/s
105.15.303.995 I slot print_timing: id  0 | task 53803 | n_gen =    951, tg =  11.64 t/s, tg_3s =  11.67 t/s
105.18.308.056 I slot print_timing: id  0 | task 53803 | n_gen =    986, tg =  11.64 t/s, tg_3s =  11.65 t/s
105.21.313.609 I slot print_timing: id  0 | task 53803 | n_gen =   1021, tg =  11.64 t/s, tg_3s =  11.65 t/s
105.24.326.800 I slot print_timing: id  0 | task 53803 | n_gen =   1056, tg =  11.64 t/s, tg_3s =  11.62 t/s
105.27.343.610 I slot print_timing: id  0 | task 53803 | n_gen =   1091, tg =  11.64 t/s, tg_3s =  11.60 t/s
105.30.366.848 I slot print_timing: id  0 | task 53803 | n_gen =   1126, tg =  11.64 t/s, tg_3s =  11.58 t/s
105.33.389.680 I slot print_timing: id  0 | task 53803 | n_gen =   1161, tg =  11.64 t/s, tg_3s =  11.58 t/s
105.36.418.913 I slot print_timing: id  0 | task 53803 | n_gen =   1196, tg =  11.64 t/s, tg_3s =  11.55 t/s
105.39.460.208 I slot print_timing: id  0 | task 53803 | n_gen =   1231, tg =  11.63 t/s, tg_3s =  11.51 t/s
105.42.499.339 I slot print_timing: id  0 | task 53803 | n_gen =   1266, tg =  11.63 t/s, tg_3s =  11.52 t/s
105.45.536.274 I slot print_timing: id  0 | task 53803 | n_gen =   1301, tg =  11.63 t/s, tg_3s =  11.52 t/s
105.48.575.609 I slot print_timing: id  0 | task 53803 | n_gen =   1336, tg =  11.62 t/s, tg_3s =  11.52 t/s
105.51.615.169 I slot print_timing: id  0 | task 53803 | n_gen =   1371, tg =  11.62 t/s, tg_3s =  11.51 t/s
105.54.653.866 I slot print_timing: id  0 | task 53803 | n_gen =   1406, tg =  11.62 t/s, tg_3s =  11.52 t/s
105.57.693.926 I slot print_timing: id  0 | task 53803 | n_gen =   1441, tg =  11.61 t/s, tg_3s =  11.51 t/s
106.00.733.494 I slot print_timing: id  0 | task 53803 | n_gen =   1476, tg =  11.61 t/s, tg_3s =  11.51 t/s
106.03.772.525 I slot print_timing: id  0 | task 53803 | n_gen =   1511, tg =  11.61 t/s, tg_3s =  11.52 t/s
106.06.810.191 I slot print_timing: id  0 | task 53803 | n_gen =   1546, tg =  11.61 t/s, tg_3s =  11.52 t/s
106.09.847.142 I slot print_timing: id  0 | task 53803 | n_gen =   1581, tg =  11.61 t/s, tg_3s =  11.52 t/s
106.12.883.781 I slot print_timing: id  0 | task 53803 | n_gen =   1616, tg =  11.60 t/s, tg_3s =  11.53 t/s
106.15.918.413 I slot print_timing: id  0 | task 53803 | n_gen =   1651, tg =  11.60 t/s, tg_3s =  11.53 t/s
106.18.947.688 I slot print_timing: id  0 | task 53803 | n_gen =   1686, tg =  11.60 t/s, tg_3s =  11.55 t/s
106.21.989.596 I slot print_timing: id  0 | task 53803 | n_gen =   1721, tg =  11.60 t/s, tg_3s =  11.51 t/s
106.25.029.895 I slot print_timing: id  0 | task 53803 | n_gen =   1756, tg =  11.60 t/s, tg_3s =  11.51 t/s
106.28.063.932 I slot print_timing: id  0 | task 53803 | n_gen =   1791, tg =  11.60 t/s, tg_3s =  11.54 t/s
106.31.089.318 I slot print_timing: id  0 | task 53803 | n_gen =   1826, tg =  11.60 t/s, tg_3s =  11.57 t/s
106.34.124.092 I slot print_timing: id  0 | task 53803 | n_gen =   1861, tg =  11.60 t/s, tg_3s =  11.53 t/s
106.37.150.076 I slot print_timing: id  0 | task 53803 | n_gen =   1896, tg =  11.59 t/s, tg_3s =  11.57 t/s
106.40.184.910 I slot print_timing: id  0 | task 53803 | n_gen =   1931, tg =  11.59 t/s, tg_3s =  11.53 t/s
106.43.221.734 I slot print_timing: id  0 | task 53803 | n_gen =   1966, tg =  11.59 t/s, tg_3s =  11.53 t/s
106.46.260.797 I slot print_timing: id  0 | task 53803 | n_gen =   2001, tg =  11.59 t/s, tg_3s =  11.52 t/s
106.49.301.386 I slot print_timing: id  0 | task 53803 | n_gen =   2036, tg =  11.59 t/s, tg_3s =  11.51 t/s
106.52.344.949 I slot print_timing: id  0 | task 53803 | n_gen =   2071, tg =  11.59 t/s, tg_3s =  11.50 t/s
106.55.396.627 I slot print_timing: id  0 | task 53803 | n_gen =   2106, tg =  11.59 t/s, tg_3s =  11.47 t/s
106.58.451.278 I slot print_timing: id  0 | task 53803 | n_gen =   2141, tg =  11.58 t/s, tg_3s =  11.46 t/s
107.01.510.175 I slot print_timing: id  0 | task 53803 | n_gen =   2176, tg =  11.58 t/s, tg_3s =  11.44 t/s
107.04.560.380 I slot print_timing: id  0 | task 53803 | n_gen =   2211, tg =  11.58 t/s, tg_3s =  11.47 t/s
107.07.623.432 I slot print_timing: id  0 | task 53803 | n_gen =   2246, tg =  11.58 t/s, tg_3s =  11.43 t/s
107.10.688.651 I slot print_timing: id  0 | task 53803 | n_gen =   2281, tg =  11.58 t/s, tg_3s =  11.42 t/s
107.13.734.073 I slot print_timing: id  0 | task 53803 | n_gen =   2316, tg =  11.57 t/s, tg_3s =  11.49 t/s
107.16.771.918 I slot print_timing: id  0 | task 53803 | n_gen =   2351, tg =  11.57 t/s, tg_3s =  11.52 t/s
107.19.812.680 I slot print_timing: id  0 | task 53803 | n_gen =   2386, tg =  11.57 t/s, tg_3s =  11.51 t/s
107.22.856.837 I slot print_timing: id  0 | task 53803 | n_gen =   2421, tg =  11.57 t/s, tg_3s =  11.50 t/s
107.25.901.539 I slot print_timing: id  0 | task 53803 | n_gen =   2456, tg =  11.57 t/s, tg_3s =  11.50 t/s
107.28.966.200 I slot print_timing: id  0 | task 53803 | n_gen =   2491, tg =  11.57 t/s, tg_3s =  11.42 t/s
107.32.029.079 I slot print_timing: id  0 | task 53803 | n_gen =   2526, tg =  11.57 t/s, tg_3s =  11.43 t/s
107.35.093.551 I slot print_timing: id  0 | task 53803 | n_gen =   2561, tg =  11.56 t/s, tg_3s =  11.42 t/s
107.38.161.450 I slot print_timing: id  0 | task 53803 | n_gen =   2596, tg =  11.56 t/s, tg_3s =  11.41 t/s
107.41.227.566 I slot print_timing: id  0 | task 53803 | n_gen =   2631, tg =  11.56 t/s, tg_3s =  11.42 t/s
107.44.293.168 I slot print_timing: id  0 | task 53803 | n_gen =   2666, tg =  11.56 t/s, tg_3s =  11.42 t/s
107.47.356.341 I slot print_timing: id  0 | task 53803 | n_gen =   2701, tg =  11.56 t/s, tg_3s =  11.43 t/s
107.50.430.614 I slot print_timing: id  0 | task 53803 | n_gen =   2736, tg =  11.55 t/s, tg_3s =  11.38 t/s
107.53.501.200 I slot print_timing: id  0 | task 53803 | n_gen =   2771, tg =  11.55 t/s, tg_3s =  11.40 t/s
107.56.571.022 I slot print_timing: id  0 | task 53803 | n_gen =   2806, tg =  11.55 t/s, tg_3s =  11.40 t/s
107.59.639.187 I slot print_timing: id  0 | task 53803 | n_gen =   2841, tg =  11.55 t/s, tg_3s =  11.41 t/s
108.02.706.672 I slot print_timing: id  0 | task 53803 | n_gen =   2876, tg =  11.55 t/s, tg_3s =  11.41 t/s
108.05.768.089 I slot print_timing: id  0 | task 53803 | n_gen =   2911, tg =  11.55 t/s, tg_3s =  11.43 t/s
108.08.831.197 I slot print_timing: id  0 | task 53803 | n_gen =   2946, tg =  11.54 t/s, tg_3s =  11.43 t/s
108.11.903.437 I slot print_timing: id  0 | task 53803 | n_gen =   2981, tg =  11.54 t/s, tg_3s =  11.39 t/s
108.14.990.510 I slot print_timing: id  0 | task 53803 | n_gen =   3016, tg =  11.54 t/s, tg_3s =  11.34 t/s
108.17.990.535 I slot print_timing: id  0 | task 53803 | n_gen =   3050, tg =  11.54 t/s, tg_3s =  11.33 t/s
108.21.072.525 I slot print_timing: id  0 | task 53803 | n_gen =   3085, tg =  11.54 t/s, tg_3s =  11.36 t/s
108.24.074.717 I slot print_timing: id  0 | task 53803 | n_gen =   3119, tg =  11.53 t/s, tg_3s =  11.33 t/s
108.27.076.307 I slot print_timing: id  0 | task 53803 | n_gen =   3153, tg =  11.53 t/s, tg_3s =  11.33 t/s
108.30.077.349 I slot print_timing: id  0 | task 53803 | n_gen =   3187, tg =  11.53 t/s, tg_3s =  11.33 t/s
108.33.080.789 I slot print_timing: id  0 | task 53803 | n_gen =   3221, tg =  11.53 t/s, tg_3s =  11.32 t/s
108.36.087.520 I slot print_timing: id  0 | task 53803 | n_gen =   3255, tg =  11.52 t/s, tg_3s =  11.31 t/s
108.39.094.669 I slot print_timing: id  0 | task 53803 | n_gen =   3289, tg =  11.52 t/s, tg_3s =  11.31 t/s
108.42.096.168 I slot print_timing: id  0 | task 53803 | n_gen =   3323, tg =  11.52 t/s, tg_3s =  11.33 t/s
108.45.181.332 I slot print_timing: id  0 | task 53803 | n_gen =   3358, tg =  11.52 t/s, tg_3s =  11.34 t/s
108.48.268.035 I slot print_timing: id  0 | task 53803 | n_gen =   3393, tg =  11.52 t/s, tg_3s =  11.34 t/s
108.51.352.497 I slot print_timing: id  0 | task 53803 | n_gen =   3428, tg =  11.51 t/s, tg_3s =  11.35 t/s
108.54.436.630 I slot print_timing: id  0 | task 53803 | n_gen =   3463, tg =  11.51 t/s, tg_3s =  11.35 t/s
108.57.525.536 I slot print_timing: id  0 | task 53803 | n_gen =   3498, tg =  11.51 t/s, tg_3s =  11.33 t/s
109.00.531.475 I slot print_timing: id  0 | task 53803 | n_gen =   3532, tg =  11.51 t/s, tg_3s =  11.31 t/s
109.03.538.721 I slot print_timing: id  0 | task 53803 | n_gen =   3566, tg =  11.51 t/s, tg_3s =  11.31 t/s
109.06.550.921 I slot print_timing: id  0 | task 53803 | n_gen =   3600, tg =  11.50 t/s, tg_3s =  11.29 t/s
109.09.565.842 I slot print_timing: id  0 | task 53803 | n_gen =   3634, tg =  11.50 t/s, tg_3s =  11.28 t/s
109.12.574.286 I slot print_timing: id  0 | task 53803 | n_gen =   3668, tg =  11.50 t/s, tg_3s =  11.30 t/s
109.15.583.778 I slot print_timing: id  0 | task 53803 | n_gen =   3702, tg =  11.50 t/s, tg_3s =  11.30 t/s
109.18.595.381 I slot print_timing: id  0 | task 53803 | n_gen =   3736, tg =  11.50 t/s, tg_3s =  11.29 t/s
109.21.619.482 I slot print_timing: id  0 | task 53803 | n_gen =   3770, tg =  11.49 t/s, tg_3s =  11.24 t/s
109.24.640.077 I slot print_timing: id  0 | task 53803 | n_gen =   3804, tg =  11.49 t/s, tg_3s =  11.26 t/s
109.27.660.576 I slot print_timing: id  0 | task 53803 | n_gen =   3838, tg =  11.49 t/s, tg_3s =  11.26 t/s
109.30.679.316 I slot print_timing: id  0 | task 53803 | n_gen =   3872, tg =  11.49 t/s, tg_3s =  11.26 t/s
109.32.721.052 I slot print_timing: id  0 | task 53803 | prompt eval time =    3569.67 ms /  1266 tokens (    2.82 ms per token,   354.65 tokens per second)
109.32.721.062 I slot print_timing: id  0 | task 53803 |        eval time =  339007.24 ms /  3895 tokens (   87.06 ms per token,    11.49 tokens per second)
109.32.721.063 I slot print_timing: id  0 | task 53803 |       total time =  342576.91 ms /  5161 tokens
109.32.721.064 I slot print_timing: id  0 | task 53803 |    graphs reused =      57420
109.32.721.203 I slot      release: id  0 | task 53803 | stop processing: n_tokens = 5262, truncated = 0
111.13.974.662 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 7387374016
111.13.974.912 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1115.553 MiB)
111.15.310.840 I slot launch_slot_: id  0 | task 57699 | processing task, is_child = 0
111.27.344.302 I slot print_timing: id  0 | task 57699 | n_gen =    100, tg =  11.74 t/s, tg_3s =  11.86 t/s
111.30.357.349 I slot print_timing: id  0 | task 57699 | n_gen =    135, tg =  11.71 t/s, tg_3s =  11.62 t/s
111.33.375.718 I slot print_timing: id  0 | task 57699 | n_gen =    170, tg =  11.69 t/s, tg_3s =  11.60 t/s
111.36.413.534 I slot print_timing: id  0 | task 57699 | n_gen =    205, tg =  11.66 t/s, tg_3s =  11.52 t/s
111.39.459.402 I slot print_timing: id  0 | task 57699 | n_gen =    240, tg =  11.63 t/s, tg_3s =  11.49 t/s
111.42.499.931 I slot print_timing: id  0 | task 57699 | n_gen =    275, tg =  11.62 t/s, tg_3s =  11.51 t/s
111.45.539.818 I slot print_timing: id  0 | task 57699 | n_gen =    310, tg =  11.60 t/s, tg_3s =  11.51 t/s
111.48.567.706 I slot print_timing: id  0 | task 57699 | n_gen =    345, tg =  11.60 t/s, tg_3s =  11.56 t/s
111.51.602.298 I slot print_timing: id  0 | task 57699 | n_gen =    380, tg =  11.59 t/s, tg_3s =  11.53 t/s
111.54.624.557 I slot print_timing: id  0 | task 57699 | n_gen =    415, tg =  11.59 t/s, tg_3s =  11.58 t/s
111.57.648.794 I slot print_timing: id  0 | task 57699 | n_gen =    450, tg =  11.59 t/s, tg_3s =  11.57 t/s
112.00.653.170 I slot print_timing: id  0 | task 57699 | n_gen =    485, tg =  11.60 t/s, tg_3s =  11.65 t/s
112.03.733.919 I slot print_timing: id  0 | task 57699 | n_gen =    521, tg =  11.60 t/s, tg_3s =  11.69 t/s
112.06.806.203 I slot print_timing: id  0 | task 57699 | n_gen =    557, tg =  11.61 t/s, tg_3s =  11.72 t/s
112.09.879.475 I slot print_timing: id  0 | task 57699 | n_gen =    593, tg =  11.62 t/s, tg_3s =  11.71 t/s
112.12.951.692 I slot print_timing: id  0 | task 57699 | n_gen =    629, tg =  11.62 t/s, tg_3s =  11.72 t/s
112.16.021.554 I slot print_timing: id  0 | task 57699 | n_gen =    665, tg =  11.63 t/s, tg_3s =  11.73 t/s
112.19.096.253 I slot print_timing: id  0 | task 57699 | n_gen =    701, tg =  11.63 t/s, tg_3s =  11.71 t/s
112.22.163.990 I slot print_timing: id  0 | task 57699 | n_gen =    737, tg =  11.64 t/s, tg_3s =  11.73 t/s
112.25.229.720 I slot print_timing: id  0 | task 57699 | n_gen =    773, tg =  11.64 t/s, tg_3s =  11.74 t/s
112.28.290.702 I slot print_timing: id  0 | task 57699 | n_gen =    809, tg =  11.65 t/s, tg_3s =  11.76 t/s
112.31.354.853 I slot print_timing: id  0 | task 57699 | n_gen =    845, tg =  11.65 t/s, tg_3s =  11.75 t/s
112.34.420.988 I slot print_timing: id  0 | task 57699 | n_gen =    881, tg =  11.65 t/s, tg_3s =  11.74 t/s
112.37.487.025 I slot print_timing: id  0 | task 57699 | n_gen =    917, tg =  11.66 t/s, tg_3s =  11.74 t/s
112.40.570.618 I slot print_timing: id  0 | task 57699 | n_gen =    953, tg =  11.66 t/s, tg_3s =  11.67 t/s
112.43.655.867 I slot print_timing: id  0 | task 57699 | n_gen =    989, tg =  11.66 t/s, tg_3s =  11.67 t/s
112.46.658.904 I slot print_timing: id  0 | task 57699 | n_gen =   1024, tg =  11.66 t/s, tg_3s =  11.65 t/s
112.49.669.978 I slot print_timing: id  0 | task 57699 | n_gen =   1059, tg =  11.66 t/s, tg_3s =  11.62 t/s
112.52.694.371 I slot print_timing: id  0 | task 57699 | n_gen =   1094, tg =  11.65 t/s, tg_3s =  11.57 t/s
112.55.719.761 I slot print_timing: id  0 | task 57699 | n_gen =   1129, tg =  11.65 t/s, tg_3s =  11.57 t/s
112.58.762.700 I slot print_timing: id  0 | task 57699 | n_gen =   1164, tg =  11.65 t/s, tg_3s =  11.50 t/s
113.01.816.744 I slot print_timing: id  0 | task 57699 | n_gen =   1199, tg =  11.64 t/s, tg_3s =  11.46 t/s
113.04.880.485 I slot print_timing: id  0 | task 57699 | n_gen =   1234, tg =  11.64 t/s, tg_3s =  11.42 t/s
113.07.946.889 I slot print_timing: id  0 | task 57699 | n_gen =   1269, tg =  11.63 t/s, tg_3s =  11.41 t/s
113.10.987.319 I slot print_timing: id  0 | task 57699 | n_gen =   1304, tg =  11.63 t/s, tg_3s =  11.51 t/s
113.14.029.644 I slot print_timing: id  0 | task 57699 | n_gen =   1339, tg =  11.62 t/s, tg_3s =  11.50 t/s
113.17.070.120 I slot print_timing: id  0 | task 57699 | n_gen =   1374, tg =  11.62 t/s, tg_3s =  11.51 t/s
113.20.114.070 I slot print_timing: id  0 | task 57699 | n_gen =   1409, tg =  11.62 t/s, tg_3s =  11.50 t/s
113.23.157.163 I slot print_timing: id  0 | task 57699 | n_gen =   1444, tg =  11.61 t/s, tg_3s =  11.50 t/s
113.26.199.613 I slot print_timing: id  0 | task 57699 | n_gen =   1479, tg =  11.61 t/s, tg_3s =  11.50 t/s
113.29.238.880 I slot print_timing: id  0 | task 57699 | n_gen =   1514, tg =  11.61 t/s, tg_3s =  11.52 t/s
113.32.269.346 I slot print_timing: id  0 | task 57699 | n_gen =   1549, tg =  11.61 t/s, tg_3s =  11.55 t/s
113.35.292.176 I slot print_timing: id  0 | task 57699 | n_gen =   1584, tg =  11.61 t/s, tg_3s =  11.58 t/s
113.38.318.901 I slot print_timing: id  0 | task 57699 | n_gen =   1619, tg =  11.61 t/s, tg_3s =  11.56 t/s
113.41.339.776 I slot print_timing: id  0 | task 57699 | n_gen =   1654, tg =  11.61 t/s, tg_3s =  11.59 t/s
113.44.369.338 I slot print_timing: id  0 | task 57699 | n_gen =   1689, tg =  11.60 t/s, tg_3s =  11.55 t/s
113.47.407.200 I slot print_timing: id  0 | task 57699 | n_gen =   1724, tg =  11.60 t/s, tg_3s =  11.52 t/s
113.50.435.130 I slot print_timing: id  0 | task 57699 | n_gen =   1759, tg =  11.60 t/s, tg_3s =  11.56 t/s
113.53.470.797 I slot print_timing: id  0 | task 57699 | n_gen =   1794, tg =  11.60 t/s, tg_3s =  11.53 t/s
113.56.506.325 I slot print_timing: id  0 | task 57699 | n_gen =   1829, tg =  11.60 t/s, tg_3s =  11.53 t/s
113.59.538.006 I slot print_timing: id  0 | task 57699 | n_gen =   1864, tg =  11.60 t/s, tg_3s =  11.54 t/s
114.02.567.909 I slot print_timing: id  0 | task 57699 | n_gen =   1899, tg =  11.60 t/s, tg_3s =  11.55 t/s
114.05.606.557 I slot print_timing: id  0 | task 57699 | n_gen =   1934, tg =  11.60 t/s, tg_3s =  11.52 t/s
114.08.652.429 I slot print_timing: id  0 | task 57699 | n_gen =   1969, tg =  11.59 t/s, tg_3s =  11.49 t/s
114.11.694.863 I slot print_timing: id  0 | task 57699 | n_gen =   2004, tg =  11.59 t/s, tg_3s =  11.50 t/s
114.14.737.108 I slot print_timing: id  0 | task 57699 | n_gen =   2039, tg =  11.59 t/s, tg_3s =  11.50 t/s
114.17.783.490 I slot print_timing: id  0 | task 57699 | n_gen =   2074, tg =  11.59 t/s, tg_3s =  11.49 t/s
114.20.827.957 I slot print_timing: id  0 | task 57699 | n_gen =   2109, tg =  11.59 t/s, tg_3s =  11.50 t/s
114.23.874.584 I slot print_timing: id  0 | task 57699 | n_gen =   2144, tg =  11.59 t/s, tg_3s =  11.49 t/s
114.26.919.824 I slot print_timing: id  0 | task 57699 | n_gen =   2179, tg =  11.58 t/s, tg_3s =  11.49 t/s
114.29.978.061 I slot print_timing: id  0 | task 57699 | n_gen =   2214, tg =  11.58 t/s, tg_3s =  11.44 t/s
114.33.037.729 I slot print_timing: id  0 | task 57699 | n_gen =   2249, tg =  11.58 t/s, tg_3s =  11.44 t/s
114.36.104.196 I slot print_timing: id  0 | task 57699 | n_gen =   2284, tg =  11.58 t/s, tg_3s =  11.41 t/s
114.39.153.640 I slot print_timing: id  0 | task 57699 | n_gen =   2319, tg =  11.58 t/s, tg_3s =  11.48 t/s
114.42.209.601 I slot print_timing: id  0 | task 57699 | n_gen =   2354, tg =  11.57 t/s, tg_3s =  11.45 t/s
114.45.256.188 I slot print_timing: id  0 | task 57699 | n_gen =   2389, tg =  11.57 t/s, tg_3s =  11.49 t/s
114.48.295.620 I slot print_timing: id  0 | task 57699 | n_gen =   2424, tg =  11.57 t/s, tg_3s =  11.52 t/s
114.51.341.680 I slot print_timing: id  0 | task 57699 | n_gen =   2459, tg =  11.57 t/s, tg_3s =  11.49 t/s
114.54.405.461 I slot print_timing: id  0 | task 57699 | n_gen =   2494, tg =  11.57 t/s, tg_3s =  11.42 t/s
114.55.889.385 I slot print_timing: id  0 | task 57699 | prompt eval time =    3602.28 ms /  1276 tokens (    2.82 ms per token,   354.22 tokens per second)
114.55.889.396 I slot print_timing: id  0 | task 57699 |        eval time =  216976.23 ms /  2511 tokens (   86.44 ms per token,    11.57 tokens per second)
114.55.889.397 I slot print_timing: id  0 | task 57699 |       total time =  220578.51 ms /  3787 tokens
114.55.889.398 I slot print_timing: id  0 | task 57699 |    graphs reused =      59919
114.55.889.528 I slot      release: id  0 | task 57699 | stop processing: n_tokens = 3895, truncated = 0
116.35.104.700 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 7710542325
116.35.104.955 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 776.287 MiB)
116.36.106.547 I slot launch_slot_: id  0 | task 60211 | processing task, is_child = 0
