0.00.285.698 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.286.251 W srv  llama_server: -----------------
0.00.286.258 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.286.259 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.286.259 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.286.259 W srv  llama_server: -----------------
0.00.287.684 I srv    load_model: loading model '/tmp/Qwen3-14B-Q4_K_M.gguf'
0.01.326.154 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.04.479.834 I cmn          init: llama threadpool init, n_threads = 2
0.04.710.577 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'false'
0.04.721.825 I srv  llama_server: model loaded
0.04.721.835 I srv  llama_server: listening on http://127.0.0.1:8080
0.04.721.836 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.04.721.836 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
0.05.513.078 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
105.10.568.146 I slot print_timing: id  0 | task 90104 | n_gen =   1656, tg =  23.41 t/s, tg_3s =  23.55 t/s
105.13.589.097 I slot print_timing: id  0 | task 90104 | n_gen =   1727, tg =  23.41 t/s, tg_3s =  23.50 t/s
105.16.618.163 I slot print_timing: id  0 | task 90104 | n_gen =   1798, tg =  23.41 t/s, tg_3s =  23.44 t/s
105.19.655.686 I slot print_timing: id  0 | task 90104 | n_gen =   1869, tg =  23.41 t/s, tg_3s =  23.37 t/s
105.22.660.953 I slot print_timing: id  0 | task 90104 | n_gen =   1939, tg =  23.41 t/s, tg_3s =  23.29 t/s
105.25.669.738 I slot print_timing: id  0 | task 90104 | n_gen =   2009, tg =  23.40 t/s, tg_3s =  23.27 t/s
105.28.683.262 I slot print_timing: id  0 | task 90104 | n_gen =   2079, tg =  23.40 t/s, tg_3s =  23.23 t/s
105.31.713.045 I slot print_timing: id  0 | task 90104 | n_gen =   2149, tg =  23.39 t/s, tg_3s =  23.10 t/s
105.34.751.182 I slot print_timing: id  0 | task 90104 | n_gen =   2219, tg =  23.38 t/s, tg_3s =  23.04 t/s
105.37.788.372 I slot print_timing: id  0 | task 90104 | n_gen =   2289, tg =  23.37 t/s, tg_3s =  23.05 t/s
105.40.828.388 I slot print_timing: id  0 | task 90104 | n_gen =   2359, tg =  23.36 t/s, tg_3s =  23.03 t/s
105.43.835.141 I slot print_timing: id  0 | task 90104 | n_gen =   2428, tg =  23.34 t/s, tg_3s =  22.95 t/s
105.46.838.956 I slot print_timing: id  0 | task 90104 | n_gen =   2497, tg =  23.33 t/s, tg_3s =  22.97 t/s
105.49.881.158 I slot print_timing: id  0 | task 90104 | n_gen =   2567, tg =  23.32 t/s, tg_3s =  23.01 t/s
105.52.883.092 I slot print_timing: id  0 | task 90104 | n_gen =   2636, tg =  23.31 t/s, tg_3s =  22.99 t/s
105.53.450.239 I slot print_timing: id  0 | task 90104 | prompt eval time =    1849.33 ms /  1370 tokens (    1.35 ms per token,   740.81 tokens per second)
105.53.450.284 I slot print_timing: id  0 | task 90104 |        eval time =  113584.96 ms /  2649 tokens (   42.89 ms per token,    23.31 tokens per second)
105.53.450.286 I slot print_timing: id  0 | task 90104 |       total time =  115434.29 ms /  4019 tokens
105.53.450.288 I slot print_timing: id  0 | task 90104 |    graphs reused =      92299
105.53.450.453 I slot      release: id  0 | task 90104 | stop processing: n_tokens = 4381, truncated = 0
107.33.240.897 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.207 (> 0.100 thold), f_keep = 0.082
107.33.876.633 I slot launch_slot_: id  0 | task 92754 | processing task, is_child = 0
107.39.895.856 I slot print_timing: id  0 | task 92754 | n_gen =    100, tg =  23.69 t/s, tg_3s =  23.92 t/s
107.42.926.410 I slot print_timing: id  0 | task 92754 | n_gen =    171, tg =  23.58 t/s, tg_3s =  23.43 t/s
107.45.953.343 I slot print_timing: id  0 | task 92754 | n_gen =    241, tg =  23.44 t/s, tg_3s =  23.13 t/s
107.48.963.427 I slot print_timing: id  0 | task 92754 | n_gen =    310, tg =  23.33 t/s, tg_3s =  22.92 t/s
107.51.999.382 I slot print_timing: id  0 | task 92754 | n_gen =    379, tg =  23.21 t/s, tg_3s =  22.73 t/s
107.55.030.889 I slot print_timing: id  0 | task 92754 | n_gen =    448, tg =  23.14 t/s, tg_3s =  22.76 t/s
107.58.066.148 I slot print_timing: id  0 | task 92754 | n_gen =    518, tg =  23.13 t/s, tg_3s =  23.06 t/s
108.01.075.873 I slot print_timing: id  0 | task 92754 | n_gen =    588, tg =  23.15 t/s, tg_3s =  23.26 t/s
108.04.116.073 I slot print_timing: id  0 | task 92754 | n_gen =    659, tg =  23.17 t/s, tg_3s =  23.35 t/s
108.07.136.156 I slot print_timing: id  0 | task 92754 | n_gen =    730, tg =  23.20 t/s, tg_3s =  23.51 t/s
108.10.144.908 I slot print_timing: id  0 | task 92754 | n_gen =    801, tg =  23.24 t/s, tg_3s =  23.60 t/s
108.13.154.249 I slot print_timing: id  0 | task 92754 | n_gen =    872, tg =  23.27 t/s, tg_3s =  23.59 t/s
108.16.180.777 I slot print_timing: id  0 | task 92754 | n_gen =    943, tg =  23.28 t/s, tg_3s =  23.46 t/s
108.19.184.705 I slot print_timing: id  0 | task 92754 | n_gen =   1014, tg =  23.30 t/s, tg_3s =  23.64 t/s
108.22.225.615 I slot print_timing: id  0 | task 92754 | n_gen =   1086, tg =  23.33 t/s, tg_3s =  23.68 t/s
108.25.260.481 I slot print_timing: id  0 | task 92754 | n_gen =   1158, tg =  23.35 t/s, tg_3s =  23.72 t/s
108.28.287.869 I slot print_timing: id  0 | task 92754 | n_gen =   1230, tg =  23.38 t/s, tg_3s =  23.78 t/s
108.31.319.363 I slot print_timing: id  0 | task 92754 | n_gen =   1302, tg =  23.40 t/s, tg_3s =  23.75 t/s
108.34.362.593 I slot print_timing: id  0 | task 92754 | n_gen =   1374, tg =  23.41 t/s, tg_3s =  23.66 t/s
108.37.402.647 I slot print_timing: id  0 | task 92754 | n_gen =   1446, tg =  23.42 t/s, tg_3s =  23.68 t/s
108.40.439.202 I slot print_timing: id  0 | task 92754 | n_gen =   1518, tg =  23.44 t/s, tg_3s =  23.71 t/s
108.43.481.653 I slot print_timing: id  0 | task 92754 | n_gen =   1590, tg =  23.45 t/s, tg_3s =  23.67 t/s
108.46.490.171 I slot print_timing: id  0 | task 92754 | n_gen =   1661, tg =  23.45 t/s, tg_3s =  23.60 t/s
108.49.509.095 I slot print_timing: id  0 | task 92754 | n_gen =   1732, tg =  23.46 t/s, tg_3s =  23.52 t/s
108.52.529.966 I slot print_timing: id  0 | task 92754 | n_gen =   1803, tg =  23.46 t/s, tg_3s =  23.50 t/s
108.55.559.827 I slot print_timing: id  0 | task 92754 | n_gen =   1874, tg =  23.46 t/s, tg_3s =  23.43 t/s
108.58.599.570 I slot print_timing: id  0 | task 92754 | n_gen =   1945, tg =  23.45 t/s, tg_3s =  23.36 t/s
109.01.640.441 I slot print_timing: id  0 | task 92754 | n_gen =   2016, tg =  23.45 t/s, tg_3s =  23.35 t/s
109.04.643.591 I slot print_timing: id  0 | task 92754 | n_gen =   2086, tg =  23.45 t/s, tg_3s =  23.31 t/s
109.07.665.548 I slot print_timing: id  0 | task 92754 | n_gen =   2156, tg =  23.44 t/s, tg_3s =  23.16 t/s
109.10.691.390 I slot print_timing: id  0 | task 92754 | n_gen =   2226, tg =  23.43 t/s, tg_3s =  23.13 t/s
109.13.721.499 I slot print_timing: id  0 | task 92754 | n_gen =   2296, tg =  23.42 t/s, tg_3s =  23.10 t/s
109.16.757.085 I slot print_timing: id  0 | task 92754 | n_gen =   2366, tg =  23.41 t/s, tg_3s =  23.06 t/s
109.19.795.595 I slot print_timing: id  0 | task 92754 | n_gen =   2436, tg =  23.40 t/s, tg_3s =  23.04 t/s
109.22.797.282 I slot print_timing: id  0 | task 92754 | n_gen =   2505, tg =  23.38 t/s, tg_3s =  22.99 t/s
109.25.840.468 I slot print_timing: id  0 | task 92754 | n_gen =   2575, tg =  23.37 t/s, tg_3s =  23.00 t/s
109.28.846.903 I slot print_timing: id  0 | task 92754 | n_gen =   2644, tg =  23.36 t/s, tg_3s =  22.95 t/s
109.31.855.254 I slot print_timing: id  0 | task 92754 | n_gen =   2713, tg =  23.35 t/s, tg_3s =  22.94 t/s
109.32.811.787 I slot print_timing: id  0 | task 92754 | prompt eval time =    1839.40 ms /  1383 tokens (    1.33 ms per token,   751.87 tokens per second)
109.32.811.801 I slot print_timing: id  0 | task 92754 |        eval time =  117095.68 ms /  2735 tokens (   42.83 ms per token,    23.35 tokens per second)
109.32.811.803 I slot print_timing: id  0 | task 92754 |       total time =  118935.08 ms /  4118 tokens
109.32.811.803 I slot print_timing: id  0 | task 92754 |    graphs reused =      95021
109.32.811.928 I slot      release: id  0 | task 92754 | stop processing: n_tokens = 4477, truncated = 0
110.56.068.754 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 6937255167
110.56.069.054 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 708.490 MiB)
110.56.769.321 I slot launch_slot_: id  0 | task 95490 | processing task, is_child = 0
111.02.637.763 I slot print_timing: id  0 | task 95490 | n_gen =    100, tg =  23.75 t/s, tg_3s =  23.99 t/s
111.05.640.821 I slot print_timing: id  0 | task 95490 | n_gen =    171, tg =  23.70 t/s, tg_3s =  23.64 t/s
111.08.677.269 I slot print_timing: id  0 | task 95490 | n_gen =    242, tg =  23.61 t/s, tg_3s =  23.38 t/s
111.11.692.830 I slot print_timing: id  0 | task 95490 | n_gen =    312, tg =  23.52 t/s, tg_3s =  23.21 t/s
111.14.734.415 I slot print_timing: id  0 | task 95490 | n_gen =    382, tg =  23.42 t/s, tg_3s =  23.01 t/s
111.17.736.313 I slot print_timing: id  0 | task 95490 | n_gen =    451, tg =  23.36 t/s, tg_3s =  22.99 t/s
111.20.736.465 I slot print_timing: id  0 | task 95490 | n_gen =    520, tg =  23.31 t/s, tg_3s =  23.00 t/s
111.23.752.540 I slot print_timing: id  0 | task 95490 | n_gen =    590, tg =  23.30 t/s, tg_3s =  23.21 t/s
111.26.788.993 I slot print_timing: id  0 | task 95490 | n_gen =    661, tg =  23.31 t/s, tg_3s =  23.38 t/s
111.29.808.014 I slot print_timing: id  0 | task 95490 | n_gen =    732, tg =  23.33 t/s, tg_3s =  23.52 t/s
111.32.848.093 I slot print_timing: id  0 | task 95490 | n_gen =    804, tg =  23.36 t/s, tg_3s =  23.68 t/s
111.35.872.501 I slot print_timing: id  0 | task 95490 | n_gen =    876, tg =  23.39 t/s, tg_3s =  23.81 t/s
111.38.896.897 I slot print_timing: id  0 | task 95490 | n_gen =    948, tg =  23.42 t/s, tg_3s =  23.81 t/s
111.41.922.627 I slot print_timing: id  0 | task 95490 | n_gen =   1020, tg =  23.45 t/s, tg_3s =  23.80 t/s
111.44.939.126 I slot print_timing: id  0 | task 95490 | n_gen =   1092, tg =  23.48 t/s, tg_3s =  23.87 t/s
111.47.952.963 I slot print_timing: id  0 | task 95490 | n_gen =   1164, tg =  23.50 t/s, tg_3s =  23.89 t/s
111.50.965.631 I slot print_timing: id  0 | task 95490 | n_gen =   1236, tg =  23.53 t/s, tg_3s =  23.90 t/s
111.53.983.201 I slot print_timing: id  0 | task 95490 | n_gen =   1308, tg =  23.54 t/s, tg_3s =  23.86 t/s
111.57.004.262 I slot print_timing: id  0 | task 95490 | n_gen =   1380, tg =  23.56 t/s, tg_3s =  23.83 t/s
112.00.030.551 I slot print_timing: id  0 | task 95490 | n_gen =   1452, tg =  23.57 t/s, tg_3s =  23.79 t/s
112.03.060.970 I slot print_timing: id  0 | task 95490 | n_gen =   1524, tg =  23.58 t/s, tg_3s =  23.76 t/s
112.06.085.191 I slot print_timing: id  0 | task 95490 | n_gen =   1596, tg =  23.59 t/s, tg_3s =  23.81 t/s
112.09.118.063 I slot print_timing: id  0 | task 95490 | n_gen =   1668, tg =  23.60 t/s, tg_3s =  23.74 t/s
112.12.157.969 I slot print_timing: id  0 | task 95490 | n_gen =   1740, tg =  23.60 t/s, tg_3s =  23.68 t/s
112.15.168.065 I slot print_timing: id  0 | task 95490 | n_gen =   1811, tg =  23.60 t/s, tg_3s =  23.59 t/s
112.18.177.014 I slot print_timing: id  0 | task 95490 | n_gen =   1882, tg =  23.60 t/s, tg_3s =  23.60 t/s
112.21.193.089 I slot print_timing: id  0 | task 95490 | n_gen =   1953, tg =  23.60 t/s, tg_3s =  23.54 t/s
112.24.227.847 I slot print_timing: id  0 | task 95490 | n_gen =   2024, tg =  23.59 t/s, tg_3s =  23.40 t/s
112.27.227.885 I slot print_timing: id  0 | task 95490 | n_gen =   2094, tg =  23.58 t/s, tg_3s =  23.33 t/s
112.30.236.032 I slot print_timing: id  0 | task 95490 | n_gen =   2164, tg =  23.57 t/s, tg_3s =  23.27 t/s
112.33.251.248 I slot print_timing: id  0 | task 95490 | n_gen =   2234, tg =  23.56 t/s, tg_3s =  23.22 t/s
112.36.275.588 I slot print_timing: id  0 | task 95490 | n_gen =   2304, tg =  23.55 t/s, tg_3s =  23.15 t/s
112.39.302.395 I slot print_timing: id  0 | task 95490 | n_gen =   2374, tg =  23.53 t/s, tg_3s =  23.13 t/s
112.42.332.634 I slot print_timing: id  0 | task 95490 | n_gen =   2444, tg =  23.52 t/s, tg_3s =  23.10 t/s
112.45.375.908 I slot print_timing: id  0 | task 95490 | n_gen =   2514, tg =  23.51 t/s, tg_3s =  23.00 t/s
112.48.413.207 I slot print_timing: id  0 | task 95490 | n_gen =   2584, tg =  23.49 t/s, tg_3s =  23.05 t/s
112.51.444.859 I slot print_timing: id  0 | task 95490 | n_gen =   2654, tg =  23.48 t/s, tg_3s =  23.09 t/s
112.54.477.095 I slot print_timing: id  0 | task 95490 | n_gen =   2724, tg =  23.47 t/s, tg_3s =  23.09 t/s
112.57.519.196 I slot print_timing: id  0 | task 95490 | n_gen =   2794, tg =  23.46 t/s, tg_3s =  23.01 t/s
113.00.562.378 I slot print_timing: id  0 | task 95490 | n_gen =   2864, tg =  23.45 t/s, tg_3s =  23.00 t/s
113.03.598.523 I slot print_timing: id  0 | task 95490 | n_gen =   2934, tg =  23.44 t/s, tg_3s =  23.06 t/s
113.06.632.579 I slot print_timing: id  0 | task 95490 | n_gen =   3004, tg =  23.43 t/s, tg_3s =  23.07 t/s
113.09.664.084 I slot print_timing: id  0 | task 95490 | n_gen =   3074, tg =  23.42 t/s, tg_3s =  23.09 t/s
113.12.696.201 I slot print_timing: id  0 | task 95490 | n_gen =   3144, tg =  23.42 t/s, tg_3s =  23.09 t/s
113.13.905.914 I slot print_timing: id  0 | task 95490 | prompt eval time =    1699.53 ms /  1271 tokens (    1.34 ms per token,   747.86 tokens per second)
113.13.905.925 I slot print_timing: id  0 | task 95490 |        eval time =  135436.95 ms /  3172 tokens (   42.71 ms per token,    23.41 tokens per second)
113.13.905.926 I slot print_timing: id  0 | task 95490 |       total time =  137136.48 ms /  4443 tokens
113.13.905.927 I slot print_timing: id  0 | task 95490 |    graphs reused =      98179
113.13.906.057 I slot      release: id  0 | task 95490 | stop processing: n_tokens = 4539, truncated = 0
114.49.394.258 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 7158349297
114.49.394.488 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 569.730 MiB)
114.49.432.579 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 695.677 MiB)
114.50.177.307 I slot launch_slot_: id  0 | task 98663 | processing task, is_child = 0
114.56.071.030 I slot print_timing: id  0 | task 98663 | n_gen =    100, tg =  23.89 t/s, tg_3s =  24.13 t/s
114.59.099.887 I slot print_timing: id  0 | task 98663 | n_gen =    172, tg =  23.84 t/s, tg_3s =  23.77 t/s
115.02.118.363 I slot print_timing: id  0 | task 98663 | n_gen =    243, tg =  23.75 t/s, tg_3s =  23.52 t/s
115.05.121.754 I slot print_timing: id  0 | task 98663 | n_gen =    313, tg =  23.65 t/s, tg_3s =  23.31 t/s
115.08.151.896 I slot print_timing: id  0 | task 98663 | n_gen =    383, tg =  23.54 t/s, tg_3s =  23.10 t/s
115.11.172.775 I slot print_timing: id  0 | task 98663 | n_gen =    452, tg =  23.43 t/s, tg_3s =  22.84 t/s
115.14.215.016 I slot print_timing: id  0 | task 98663 | n_gen =    522, tg =  23.38 t/s, tg_3s =  23.01 t/s
115.17.225.511 I slot print_timing: id  0 | task 98663 | n_gen =    592, tg =  23.36 t/s, tg_3s =  23.25 t/s
115.20.252.597 I slot print_timing: id  0 | task 98663 | n_gen =    663, tg =  23.37 t/s, tg_3s =  23.45 t/s
115.23.273.325 I slot print_timing: id  0 | task 98663 | n_gen =    734, tg =  23.38 t/s, tg_3s =  23.50 t/s
115.26.276.296 I slot print_timing: id  0 | task 98663 | n_gen =    805, tg =  23.41 t/s, tg_3s =  23.64 t/s
115.29.309.582 I slot print_timing: id  0 | task 98663 | n_gen =    877, tg =  23.43 t/s, tg_3s =  23.74 t/s
115.32.337.805 I slot print_timing: id  0 | task 98663 | n_gen =    949, tg =  23.46 t/s, tg_3s =  23.78 t/s
115.35.365.109 I slot print_timing: id  0 | task 98663 | n_gen =   1021, tg =  23.48 t/s, tg_3s =  23.78 t/s
115.38.378.789 I slot print_timing: id  0 | task 98663 | n_gen =   1093, tg =  23.51 t/s, tg_3s =  23.89 t/s
115.41.393.222 I slot print_timing: id  0 | task 98663 | n_gen =   1165, tg =  23.53 t/s, tg_3s =  23.89 t/s
115.44.421.346 I slot print_timing: id  0 | task 98663 | n_gen =   1237, tg =  23.55 t/s, tg_3s =  23.78 t/s
115.47.444.120 I slot print_timing: id  0 | task 98663 | n_gen =   1309, tg =  23.56 t/s, tg_3s =  23.82 t/s
115.50.464.302 I slot print_timing: id  0 | task 98663 | n_gen =   1381, tg =  23.57 t/s, tg_3s =  23.84 t/s
115.53.492.242 I slot print_timing: id  0 | task 98663 | n_gen =   1453, tg =  23.58 t/s, tg_3s =  23.78 t/s
115.56.523.007 I slot print_timing: id  0 | task 98663 | n_gen =   1525, tg =  23.59 t/s, tg_3s =  23.76 t/s
115.59.557.691 I slot print_timing: id  0 | task 98663 | n_gen =   1597, tg =  23.60 t/s, tg_3s =  23.73 t/s
116.02.595.849 I slot print_timing: id  0 | task 98663 | n_gen =   1669, tg =  23.60 t/s, tg_3s =  23.70 t/s
116.05.603.394 I slot print_timing: id  0 | task 98663 | n_gen =   1740, tg =  23.60 t/s, tg_3s =  23.61 t/s
116.08.617.905 I slot print_timing: id  0 | task 98663 | n_gen =   1811, tg =  23.60 t/s, tg_3s =  23.55 t/s
116.11.639.634 I slot print_timing: id  0 | task 98663 | n_gen =   1882, tg =  23.60 t/s, tg_3s =  23.50 t/s
116.14.666.093 I slot print_timing: id  0 | task 98663 | n_gen =   1953, tg =  23.59 t/s, tg_3s =  23.46 t/s
116.17.696.335 I slot print_timing: id  0 | task 98663 | n_gen =   2024, tg =  23.59 t/s, tg_3s =  23.43 t/s
116.20.737.167 I slot print_timing: id  0 | task 98663 | n_gen =   2095, tg =  23.58 t/s, tg_3s =  23.35 t/s
116.23.740.632 I slot print_timing: id  0 | task 98663 | n_gen =   2165, tg =  23.57 t/s, tg_3s =  23.31 t/s
116.26.752.177 I slot print_timing: id  0 | task 98663 | n_gen =   2235, tg =  23.56 t/s, tg_3s =  23.24 t/s
116.29.765.707 I slot print_timing: id  0 | task 98663 | n_gen =   2305, tg =  23.55 t/s, tg_3s =  23.23 t/s
116.32.778.890 I slot print_timing: id  0 | task 98663 | n_gen =   2375, tg =  23.54 t/s, tg_3s =  23.23 t/s
116.35.797.961 I slot print_timing: id  0 | task 98663 | n_gen =   2445, tg =  23.53 t/s, tg_3s =  23.19 t/s
116.38.827.345 I slot print_timing: id  0 | task 98663 | n_gen =   2515, tg =  23.52 t/s, tg_3s =  23.11 t/s
116.41.863.323 I slot print_timing: id  0 | task 98663 | n_gen =   2585, tg =  23.50 t/s, tg_3s =  23.06 t/s
116.44.902.168 I slot print_timing: id  0 | task 98663 | n_gen =   2655, tg =  23.49 t/s, tg_3s =  23.03 t/s
116.47.941.948 I slot print_timing: id  0 | task 98663 | n_gen =   2725, tg =  23.48 t/s, tg_3s =  23.03 t/s
116.50.979.984 I slot print_timing: id  0 | task 98663 | n_gen =   2795, tg =  23.47 t/s, tg_3s =  23.04 t/s
116.54.018.211 I slot print_timing: id  0 | task 98663 | n_gen =   2865, tg =  23.46 t/s, tg_3s =  23.04 t/s
116.57.053.008 I slot print_timing: id  0 | task 98663 | n_gen =   2935, tg =  23.45 t/s, tg_3s =  23.07 t/s
117.00.091.272 I slot print_timing: id  0 | task 98663 | n_gen =   3005, tg =  23.44 t/s, tg_3s =  23.04 t/s
117.03.130.720 I slot print_timing: id  0 | task 98663 | n_gen =   3075, tg =  23.43 t/s, tg_3s =  23.03 t/s
117.06.166.969 I slot print_timing: id  0 | task 98663 | n_gen =   3145, tg =  23.42 t/s, tg_3s =  23.05 t/s
117.09.201.895 I slot print_timing: id  0 | task 98663 | n_gen =   3215, tg =  23.41 t/s, tg_3s =  23.06 t/s
117.12.245.161 I slot print_timing: id  0 | task 98663 | n_gen =   3285, tg =  23.40 t/s, tg_3s =  23.00 t/s
117.15.285.465 I slot print_timing: id  0 | task 98663 | n_gen =   3355, tg =  23.40 t/s, tg_3s =  23.02 t/s
117.18.325.079 I slot print_timing: id  0 | task 98663 | n_gen =   3425, tg =  23.39 t/s, tg_3s =  23.03 t/s
117.21.361.464 I slot print_timing: id  0 | task 98663 | n_gen =   3495, tg =  23.38 t/s, tg_3s =  23.05 t/s
117.24.363.818 I slot print_timing: id  0 | task 98663 | n_gen =   3564, tg =  23.37 t/s, tg_3s =  22.98 t/s
117.27.367.456 I slot print_timing: id  0 | task 98663 | n_gen =   3633, tg =  23.37 t/s, tg_3s =  22.97 t/s
117.30.372.284 I slot print_timing: id  0 | task 98663 | n_gen =   3702, tg =  23.36 t/s, tg_3s =  22.96 t/s
117.33.387.334 I slot print_timing: id  0 | task 98663 | n_gen =   3771, tg =  23.35 t/s, tg_3s =  22.89 t/s
117.36.402.537 I slot print_timing: id  0 | task 98663 | n_gen =   3840, tg =  23.34 t/s, tg_3s =  22.88 t/s
117.39.421.038 I slot print_timing: id  0 | task 98663 | n_gen =   3909, tg =  23.33 t/s, tg_3s =  22.86 t/s
117.42.444.578 I slot print_timing: id  0 | task 98663 | n_gen =   3978, tg =  23.32 t/s, tg_3s =  22.82 t/s
117.45.475.585 I slot print_timing: id  0 | task 98663 | n_gen =   4047, tg =  23.31 t/s, tg_3s =  22.76 t/s
117.48.505.968 I slot print_timing: id  0 | task 98663 | n_gen =   4116, tg =  23.30 t/s, tg_3s =  22.77 t/s
117.51.534.700 I slot print_timing: id  0 | task 98663 | n_gen =   4185, tg =  23.30 t/s, tg_3s =  22.78 t/s
117.52.724.138 I slot print_timing: id  0 | task 98663 | prompt eval time =    1749.91 ms /  1276 tokens (    1.37 ms per token,   729.18 tokens per second)
117.52.724.171 I slot print_timing: id  0 | task 98663 |        eval time =  180796.89 ms /  4212 tokens (   42.93 ms per token,    23.29 tokens per second)
117.52.724.174 I slot print_timing: id  0 | task 98663 |       total time =  182546.80 ms /  5488 tokens
117.52.724.175 I slot print_timing: id  0 | task 98663 |    graphs reused =     102373
117.52.724.339 I slot      release: id  0 | task 98663 | stop processing: n_tokens = 5596, truncated = 0
119.09.465.439 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 7437167582
119.09.465.717 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 664.425 MiB)
119.10.309.369 I slot launch_slot_: id  0 | task 102876 | processing task, is_child = 0
119.16.189.267 I slot print_timing: id  0 | task 102876 | n_gen =    100, tg =  24.05 t/s, tg_3s =  24.29 t/s
119.19.229.744 I slot print_timing: id  0 | task 102876 | n_gen =    172, tg =  23.89 t/s, tg_3s =  23.68 t/s
119.22.248.426 I slot print_timing: id  0 | task 102876 | n_gen =    242, tg =  23.68 t/s, tg_3s =  23.19 t/s
119.25.271.527 I slot print_timing: id  0 | task 102876 | n_gen =    312, tg =  23.56 t/s, tg_3s =  23.16 t/s
119.28.274.341 I slot print_timing: id  0 | task 102876 | n_gen =    381, tg =  23.46 t/s, tg_3s =  22.98 t/s
119.31.279.181 I slot print_timing: id  0 | task 102876 | n_gen =    450, tg =  23.38 t/s, tg_3s =  22.96 t/s
119.34.318.211 I slot print_timing: id  0 | task 102876 | n_gen =    520, tg =  23.33 t/s, tg_3s =  23.03 t/s
119.37.338.063 I slot print_timing: id  0 | task 102876 | n_gen =    590, tg =  23.31 t/s, tg_3s =  23.18 t/s
119.40.367.691 I slot print_timing: id  0 | task 102876 | n_gen =    661, tg =  23.33 t/s, tg_3s =  23.44 t/s
119.43.399.020 I slot print_timing: id  0 | task 102876 | n_gen =    732, tg =  23.34 t/s, tg_3s =  23.42 t/s
119.46.403.009 I slot print_timing: id  0 | task 102876 | n_gen =    803, tg =  23.36 t/s, tg_3s =  23.64 t/s
119.49.429.019 I slot print_timing: id  0 | task 102876 | n_gen =    875, tg =  23.40 t/s, tg_3s =  23.79 t/s
119.52.449.642 I slot print_timing: id  0 | task 102876 | n_gen =    947, tg =  23.43 t/s, tg_3s =  23.84 t/s
119.55.464.035 I slot print_timing: id  0 | task 102876 | n_gen =   1019, tg =  23.46 t/s, tg_3s =  23.89 t/s
119.58.473.815 I slot print_timing: id  0 | task 102876 | n_gen =   1091, tg =  23.49 t/s, tg_3s =  23.92 t/s
120.01.478.919 I slot print_timing: id  0 | task 102876 | n_gen =   1163, tg =  23.52 t/s, tg_3s =  23.96 t/s
120.04.503.705 I slot print_timing: id  0 | task 102876 | n_gen =   1235, tg =  23.54 t/s, tg_3s =  23.80 t/s
120.07.528.503 I slot print_timing: id  0 | task 102876 | n_gen =   1307, tg =  23.55 t/s, tg_3s =  23.80 t/s
120.10.554.534 I slot print_timing: id  0 | task 102876 | n_gen =   1379, tg =  23.56 t/s, tg_3s =  23.79 t/s
120.13.584.689 I slot print_timing: id  0 | task 102876 | n_gen =   1451, tg =  23.57 t/s, tg_3s =  23.76 t/s
120.16.616.028 I slot print_timing: id  0 | task 102876 | n_gen =   1523, tg =  23.58 t/s, tg_3s =  23.75 t/s
120.19.650.766 I slot print_timing: id  0 | task 102876 | n_gen =   1595, tg =  23.59 t/s, tg_3s =  23.73 t/s
120.22.689.704 I slot print_timing: id  0 | task 102876 | n_gen =   1667, tg =  23.59 t/s, tg_3s =  23.69 t/s
120.25.700.986 I slot print_timing: id  0 | task 102876 | n_gen =   1738, tg =  23.59 t/s, tg_3s =  23.58 t/s
120.28.717.093 I slot print_timing: id  0 | task 102876 | n_gen =   1809, tg =  23.59 t/s, tg_3s =  23.54 t/s
120.31.101.601 I slot print_timing: id  0 | task 102876 | prompt eval time =    1763.75 ms /  1288 tokens (    1.37 ms per token,   730.26 tokens per second)
120.31.101.613 I slot print_timing: id  0 | task 102876 |        eval time =   79028.46 ms /  1865 tokens (   42.40 ms per token,    23.59 tokens per second)
120.31.101.614 I slot print_timing: id  0 | task 102876 |       total time =   80792.20 ms /  3153 tokens
120.31.101.616 I slot print_timing: id  0 | task 102876 |    graphs reused =     104229
120.31.101.741 I slot      release: id  0 | task 102876 | stop processing: n_tokens = 3261, truncated = 0
121.46.807.666 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 7595544976
121.46.807.890 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 717.085 MiB)
